0, Herz, Bube
95890, Herz, 3
95891, Herz, 8
95892, Herz, 5
95893, Kreuz, As
95894, Karo, 9
95895, Pik, 6
95896, Herz, As
95897, Karo, 9
95898, Karo, 2
95899, Pik, 5
95900, Herz, 2
95901, Herz, As
95902, Karo, König
95903, Herz, König
95904, Karo, 8
95905, Herz, 3
95906, Herz, As
95907, Herz, 3
95908, Pik, 4
95909, Karo, 2
95910, Pik, 3
95911, Pik, As
95912, Pik, 7
95913, Pik, König
95914, Kreuz, 8
95915, Herz, 8
95916, Karo, 2
95917, Herz, König
95918, Pik, 8
95919, Kreuz, 8
95920, Karo, 3
95921, Pik, Bube
95922, Kreuz, König
95923, Pik, 2
95924, Kreuz, 8
95925, Herz, As
95926, Kreuz, As
95927, Kreuz, Bube
95928, Karo, 8
95929, Pik, 3
95930, Karo, 2
95931, Kreuz, 3
95932, Kreuz, 4
95933, Herz, 10
95934, Herz, As
95935, Herz, 8
95936, Pik, Bube
95937, Herz, 3
95938, Karo, Dame
95939, Herz, 4
95940, Kreuz, Bube
95941, Kreuz, 2
95942, Pik, 5
95943, Pik, 3
95944, Pik, 3
95945, Herz, 2
95946, Karo, 9
95947, Kreuz, 10
95948, Pik, 4
95949, Pik, 4
95950, Kreuz, Dame
95951, Karo, As
95952, Herz, Bube
95953, Pik, 5
95954, Kreuz, 9
95955, Karo, Bube
95956, Herz, 4
95957, Pik, König
95958, Kreuz, As
95959, Pik, 2
95960, Kreuz, 6
95961, Kreuz, König
95962, Herz, 3
95963, Pik, König
95964, Herz, 7
95965, Herz, 9
95966, Karo, 10
95967, Herz, 5
95968, Karo, König
95969, Kreuz, König
95970, Pik, 10
95971, Karo, 3
95972, Herz, Bube
95973, Kreuz, 8
95974, Karo, Dame
95975, Karo, 6
95976, Kreuz, 6
95977, Herz, 3
95978, Pik, 2
95979, Karo, 3
95980, Herz, Dame
95981, Pik, Bube
95982, Karo, 9
95983, Karo, Bube
95984, Pik, 10
95985, Karo, 5
95986, Karo, König
95987, Karo, Bube
95988, Herz, 2
95989, Pik, 8
95990, Karo, 10
95991, Pik, 2
95992, Herz, Dame
95993, Kreuz, 2
95994, Herz, König
95995, Karo, 5
95996, Kreuz, 7
95997, Herz, As
95998, Karo, 5
95999, Pik, Bube
96000, Pik, 8
96001, Karo, 10
96002, Karo, 2
96003, Pik, 2
96004, Herz, 9
96005, Herz, 8
96006, Kreuz, 5
96007, Karo, Dame
96008, Herz, As
96009, Kreuz, 9
96010, Pik, 8
96011, Pik, Dame
96012, Herz, 3
96013, Karo, Bube
96014, Karo, Dame
96015, Karo, 5
96016, Pik, König
96017, Herz, 8
96018, Pik, 10
96019, Kreuz, 10
96020, Kreuz, 4
96021, Pik, 10
96022, Herz, 8
96023, Pik, 4
96024, Herz, 10
96025, Kreuz, 6
96026, Pik, 2
96027, Pik, 10
96028, Karo, Dame
96029, Herz, 2
96030, Karo, 8
96031, Kreuz, König
96032, Kreuz, 2
96033, Pik, As
96034, Herz, 9
96035, Karo, 3
96036, Herz, 3
96037, Karo, Dame
96038, Herz, Bube
96039, Herz, 10
96040, Pik, Dame
96041, Herz, 9
96042, Karo, 8
96043, Karo, As
96044, Herz, 3
96045, Herz, 9
96046, Karo, 4
96047, Kreuz, 2
96048, Kreuz, As
96049, Karo, As
96050, Pik, 2
96051, Karo, 3
96052, Pik, Bube
96053, Pik, 8
96054, Karo, As
96055, Pik, Bube
96056, Karo, As
96057, Kreuz, 2
96058, Karo, König
96059, Herz, 2
96060, Herz, 7
96061, Herz, 5
96062, Pik, 3
96063, Karo, 3
96064, Herz, 7
96065, Karo, 3
96066, Pik, 8
96067, Kreuz, 6
96068, Herz, 10
96069, Kreuz, 10
96070, Kreuz, 6
96071, Herz, 5
96072, Karo, 9
96073, Karo, 8
96074, Kreuz, 8
96075, Karo, 10
96076, Kreuz, 6
96077, Pik, 10
96078, Herz, 6
96079, Pik, 2
96080, Kreuz, 3
96081, Karo, 4
96082, Herz, Bube
96083, Karo, 2
96084, Karo, 2
96085, Pik, Dame
96086, Herz, 2
96087, Karo, As
96088, Karo, 9
96089, Kreuz, 9
96090, Kreuz, 6
96091, Herz, König
96092, Pik, 10
96093, Herz, 9
96094, Kreuz, Bube
96095, Kreuz, Bube
96096, Karo, Dame
96097, Herz, König
96098, Karo, 10
96099, Karo, As
96100, Pik, 4
96101, Karo, 8
96102, Karo, As
96103, Pik, 5
96104, Herz, 6
96105, Kreuz, 8
96106, Karo, 5
96107, Herz, 9
96108, Kreuz, 8
96109, Herz, 8
96110, Herz, As
96111, Karo, 7
96112, Kreuz, Dame
96113, Pik, 5
96114, Kreuz, 3
96115, Kreuz, Bube
96116, Pik, 7
96117, Pik, 2
96118, Karo, 5
96119, Kreuz, 8
96120, Herz, König
96121, Pik, 2
96122, Kreuz, Dame
96123, Herz, 6
96124, Pik, 4
96125, Kreuz, 9
96126, Herz, 2
96127, Karo, 9
96128, Karo, König
96129, Kreuz, 6
96130, Kreuz, 8
96131, Karo, 8
96132, Karo, 7
96133, Karo, 7
96134, Kreuz, König
96135, Karo, As
96136, Pik, 6
96137, Karo, 9
96138, Herz, 9
96139, Kreuz, 9
96140, Karo, 5
96141, Karo, 5
96142, Kreuz, Dame
96143, Pik, 9
96144, Herz, 6
96145, Karo, 3
96146, Pik, 9
96147, Herz, 8
96148, Pik, König
96149, Kreuz, 6
96150, Kreuz, 2
96151, Herz, 2
96152, Karo, 6
96153, Karo, As
96154, Kreuz, Dame
96155, Herz, 4
96156, Kreuz, 7
96157, Karo, 6
96158, Pik, 3
96159, Herz, As
96160, Karo, 2
96161, Karo, 6
96162, Herz, 10
96163, Pik, As
96164, Herz, 2
96165, Kreuz, As
96166, Karo, 7
96167, Karo, 4
96168, Kreuz, 5
96169, Pik, Dame
96170, Kreuz, 3
96171, Karo, 9
96172, Kreuz, 10
96173, Kreuz, 10
96174, Herz, 5
96175, Herz, 3
96176, Kreuz, 7
96177, Herz, 6
96178, Herz, 5
96179, Kreuz, König
96180, Karo, Bube
96181, Karo, 3
96182, Kreuz, 8
96183, Pik, 2
96184, Pik, 6
96185, Karo, As
96186, Karo, Bube
96187, Pik, 6
96188, Karo, 10
96189, Kreuz, 6
96190, Karo, 6
96191, Kreuz, Dame
96192, Pik, 10
96193, Karo, 4
96194, Pik, 9
96195, Pik, 2
96196, Pik, As
96197, Karo, Bube
96198, Karo, Dame
96199, Karo, Dame
96200, Herz, 10
96201, Kreuz, 5
96202, Pik, 10
96203, Pik, Bube
96204, Karo, König
96205, Kreuz, As
96206, Kreuz, As
96207, Kreuz, 4
96208, Karo, 5
96209, Herz, As
96210, Herz, 9
96211, Herz, As
96212, Pik, 2
96213, Pik, 9
96214, Herz, König
96215, Herz, 7
96216, Pik, 8
96217, Herz, 7
96218, Kreuz, 6
96219, Karo, 10
96220, Kreuz, 3
96221, Karo, 9
96222, Kreuz, Dame
96223, Kreuz, As
96224, Kreuz, König
96225, Herz, 7
96226, Herz, 3
96227, Kreuz, As
96228, Herz, 6
96229, Kreuz, 2
96230, Kreuz, 6
96231, Pik, 6
96232, Pik, 10
96233, Pik, 8
96234, Pik, 5
96235, Karo, 10
96236, Herz, 2
96237, Kreuz, 7
96238, Karo, 5
96239, Kreuz, Bube
96240, Herz, 7
96241, Pik, Dame
96242, Kreuz, 6
96243, Kreuz, 7
96244, Herz, Dame
96245, Karo, 9
96246, Karo, Bube
96247, Herz, 4
96248, Karo, König
96249, Kreuz, 2
96250, Pik, 9
96251, Kreuz, 8
96252, Karo, 5
96253, Kreuz, Bube
96254, Karo, 5
96255, Karo, 3
96256, Karo, 5
96257, Pik, 5
96258, Pik, 7
96259, Karo, 5
96260, Herz, 9
96261, Herz, 10
96262, Kreuz, 10
96263, Pik, Bube
96264, Karo, 6
96265, Karo, 5
96266, Pik, 8
96267, Karo, 9
96268, Herz, 10
96269, Karo, 9
96270, Kreuz, 8
96271, Pik, 4
96272, Herz, 8
96273, Pik, 9
96274, Kreuz, 10
96275, Kreuz, 10
96276, Pik, König
96277, Kreuz, 2
96278, Kreuz, König
96279, Kreuz, As
96280, Karo, 3
96281, Herz, 10
96282, Herz, As
96283, Pik, 6
96284, Kreuz, Bube
96285, Pik, 7
96286, Pik, 8
96287, Karo, 3
96288, Kreuz, 7
96289, Pik, 7
96290, Karo, 5
96291, Karo, 4
96292, Karo, König
96293, Herz, 5
96294, Kreuz, Dame
96295, Kreuz, 4
96296, Karo, 3
96297, Pik, 6
96298, Pik, 7
96299, Pik, 8
96300, Pik, 6
96301, Kreuz, 10
96302, Kreuz, Bube
96303, Herz, 6
96304, Herz, Dame
96305, Kreuz, As
96306, Herz, 6
96307, Kreuz, 2
96308, Karo, 7
96309, Herz, As
96310, Pik, 8
96311, Karo, Dame
96312, Kreuz, 7
96313, Kreuz, Bube
96314, Karo, 10
96315, Kreuz, 9
96316, Kreuz, Bube
96317, Pik, 4
96318, Kreuz, 3
96319, Herz, 5
96320, Karo, 10
96321, Kreuz, König
96322, Kreuz, 3
96323, Herz, 8
96324, Pik, 4
96325, Herz, 6
96326, Herz, 7
96327, Pik, 4
96328, Karo, 7
96329, Pik, König
96330, Karo, Dame
96331, Pik, 7
96332, Kreuz, 9
96333, Pik, Bube
96334, Herz, 6
96335, Karo, 10
96336, Pik, 10
96337, Kreuz, Dame
96338, Kreuz, 2
96339, Pik, König
96340, Karo, König
96341, Pik, Bube
96342, Karo, Dame
96343, Karo, Dame
96344, Pik, Dame
96345, Pik, 2
96346, Karo, Dame
96347, Herz, 2
96348, Pik, König
96349, Herz, 2
96350, Kreuz, 4
96351, Pik, 3
96352, Kreuz, Dame
96353, Karo, 3
96354, Pik, 4
96355, Kreuz, 4
96356, Pik, 5
96357, Karo, 10
96358, Karo, As
96359, Kreuz, 2
96360, Karo, 4
96361, Kreuz, 5
96362, Pik, 6
96363, Karo, 2
96364, Kreuz, 4
96365, Kreuz, 3
96366, Kreuz, 2
96367, Karo, 5
96368, Herz, 10
96369, Kreuz, 8
96370, Herz, 5
96371, Herz, As
96372, Pik, 4
96373, Pik, As
96374, Kreuz, 9
96375, Kreuz, 10
96376, Karo, 7
96377, Karo, 7
96378, Karo, 4
96379, Herz, Bube
96380, Kreuz, König
96381, Pik, Dame
96382, Karo, As
96383, Karo, As
96384, Pik, 8
96385, Karo, 5
96386, Pik, Dame
96387, Herz, 2
96388, Kreuz, Dame
96389, Karo, 3
96390, Herz, Dame
96391, Kreuz, Bube
96392, Pik, As
96393, Pik, 10
96394, Pik, As
96395, Karo, König
96396, Pik, 5
96397, Karo, As
96398, Herz, Dame
96399, Pik, 7
96400, Herz, Dame
96401, Pik, 9
96402, Herz, 10
96403, Karo, 4
96404, Kreuz, König
96405, Karo, 3
96406, Herz, 9
96407, Kreuz, 9
96408, Karo, 8
96409, Karo, 8
96410, Karo, 3
96411, Pik, 7
96412, Kreuz, 2
96413, Kreuz, 7
96414, Karo, 7
96415, Kreuz, 10
96416, Karo, 6
96417, Karo, 6
96418, Herz, 8
96419, Pik, 5
96420, Herz, 2
96421, Kreuz, 2
96422, Kreuz, 5
96423, Kreuz, 3
96424, Karo, As
96425, Karo, König
96426, Karo, 8
96427, Kreuz, 4
96428, Herz, 5
96429, Karo, 2
96430, Karo, 6
96431, Pik, 6
96432, Karo, 10
96433, Karo, 10
96434, Karo, 3
96435, Karo, 4
96436, Herz, 5
96437, Karo, As
96438, Pik, König
96439, Kreuz, 9
96440, Kreuz, 9
96441, Pik, As
96442, Kreuz, Dame
96443, Karo, 7
96444, Kreuz, 2
96445, Pik, As
96446, Pik, As
96447, Kreuz, 4
96448, Kreuz, 2
96449, Karo, 5
96450, Pik, 3
96451, Karo, 4
96452, Karo, 6
96453, Kreuz, 6
96454, Karo, As
96455, Kreuz, 5
96456, Herz, 6
96457, Karo, 10
96458, Karo, 7
96459, Herz, 6
96460, Herz, 10
96461, Herz, 5
96462, Pik, 4
96463, Kreuz, 8
96464, Karo, 6
96465, Herz, Dame
96466, Kreuz, König
96467, Pik, 5
96468, Pik, 10
96469, Kreuz, Bube
96470, Kreuz, Bube
96471, Karo, 8
96472, Pik, 10
96473, Pik, Bube
96474, Kreuz, 5
96475, Kreuz, 3
96476, Kreuz, 8
96477, Kreuz, Bube
96478, Karo, 2
96479, Pik, 9
96480, Herz, 7
96481, Karo, 6
96482, Kreuz, Dame
96483, Pik, König
96484, Pik, 9
96485, Herz, Bube
96486, Kreuz, König
96487, Herz, 5
96488, Herz, 5
96489, Herz, Dame
96490, Kreuz, 9
96491, Herz, König
96492, Kreuz, 6
96493, Kreuz, Bube
96494, Kreuz, 9
96495, Karo, Dame
96496, Kreuz, Dame
96497, Karo, 6
96498, Karo, Dame
96499, Kreuz, 9
96500, Pik, 7
96501, Herz, 4
96502, Karo, As
96503, Karo, 6
96504, Herz, 7
96505, Kreuz, 3
96506, Herz, König
96507, Herz, 8
96508, Pik, 9
96509, Herz, 10
96510, Karo, 3
96511, Herz, As
96512, Pik, As
96513, Karo, Dame
96514, Herz, 10
96515, Karo, As
96516, Pik, 7
96517, Herz, 9
96518, Kreuz, 9
96519, Karo, Dame
96520, Kreuz, 4
96521, Pik, 6
96522, Herz, 7
96523, Herz, 10
96524, Kreuz, 7
96525, Pik, 10
96526, Kreuz, As
96527, Kreuz, 10
96528, Kreuz, 2
96529, Kreuz, 8
96530, Karo, 7
96531, Karo, 4
96532, Herz, 5
96533, Kreuz, 10
96534, Herz, Dame
96535, Karo, 5
96536, Herz, 5
96537, Herz, 2
96538, Herz, Dame
96539, Karo, 5
96540, Herz, 3
96541, Pik, 2
96542, Pik, 9
96543, Herz, König
96544, Herz, 9
96545, Kreuz, 10
96546, Herz, 6
96547, Karo, 3
96548, Karo, 6
96549, Kreuz, 9
96550, Pik, 5
96551, Herz, 2
96552, Pik, Dame
96553, Pik, 9
96554, Karo, 8
96555, Pik, 4
96556, Kreuz, 2
96557, Pik, Dame
96558, Herz, 2
96559, Kreuz, 4
96560, Pik, 5
96561, Pik, König
96562, Kreuz, 5
96563, Pik, 8
96564, Karo, 3
96565, Pik, Bube
96566, Karo, 7
96567, Pik, König
96568, Kreuz, 9
96569, Karo, 2
96570, Pik, 4
96571, Kreuz, 2
96572, Karo, 7
96573, Kreuz, 6
96574, Kreuz, 5
96575, Kreuz, 9
96576, Herz, Dame
96577, Pik, 5
96578, Herz, 9
96579, Kreuz, 10
96580, Pik, Bube
96581, Herz, 7
96582, Karo, As
96583, Pik, Dame
96584, Kreuz, 6
96585, Kreuz, 8
96586, Pik, 3
96587, Kreuz, 7
96588, Pik, 10
96589, Herz, 9
96590, Herz, König
96591, Kreuz, 8
96592, Karo, Dame
96593, Pik, 9
96594, Karo, Bube
96595, Herz, 2
96596, Kreuz, Dame
96597, Pik, 7
96598, Herz, König
96599, Karo, 4
96600, Karo, Bube
96601, Herz, 8
96602, Pik, 6
96603, Herz, 4
96604, Pik, Dame
96605, Herz, 8
96606, Karo, 10
96607, Karo, Dame
96608, Pik, 5
96609, Kreuz, 3
96610, Karo, 2
96611, Karo, 7
96612, Pik, 6
96613, Herz, 4
96614, Kreuz, König
96615, Kreuz, Dame
96616, Karo, Dame
96617, Kreuz, 10
96618, Herz, Dame
96619, Kreuz, 5
96620, Kreuz, 4
96621, Herz, 3
96622, Pik, 3
96623, Karo, 7
96624, Herz, Bube
96625, Herz, 5
96626, Pik, 9
96627, Karo, 2
96628, Pik, 8
96629, Herz, 9
96630, Kreuz, 5
96631, Kreuz, 2
96632, Kreuz, 8
96633, Kreuz, As
96634, Kreuz, 8
96635, Herz, 7
96636, Kreuz, 8
96637, Pik, As
96638, Pik, 8
96639, Pik, 4
96640, Herz, 7
96641, Karo, 3
96642, Herz, As
96643, Kreuz, 5
96644, Pik, As
96645, Herz, 8
96646, Herz, 3
96647, Kreuz, As
96648, Karo, König
96649, Pik, 9
96650, Pik, 8
96651, Karo, 8
96652, Pik, 2
96653, Karo, 8
96654, Pik, König
96655, Pik, 8
96656, Herz, 6
96657, Kreuz, 5
96658, Kreuz, 10
96659, Kreuz, 4
96660, Pik, 9
96661, Herz, Bube
96662, Karo, 2
96663, Kreuz, As
96664, Karo, As
96665, Kreuz, Dame
96666, Kreuz, 9
96667, Kreuz, Bube
96668, Pik, 2
96669, Kreuz, 2
96670, Karo, 9
96671, Herz, 8
96672, Pik, 4
96673, Pik, Bube
96674, Pik, Bube
96675, Pik, Bube
96676, Kreuz, As
96677, Herz, Bube
96678, Pik, 4
96679, Kreuz, König
96680, Herz, 6
96681, Karo, 7
96682, Pik, 6
96683, Kreuz, 5
96684, Kreuz, 9
96685, Pik, Bube
96686, Herz, 8
96687, Karo, As
96688, Karo, 3
96689, Kreuz, As
96690, Herz, 9
96691, Kreuz, 2
96692, Karo, 6
96693, Herz, 8
96694, Pik, Dame
96695, Karo, 10
96696, Kreuz, Bube
96697, Pik, 3
96698, Pik, König
96699, Herz, 8
96700, Kreuz, 5
96701, Karo, Dame
96702, Kreuz, 8
96703, Karo, 9
96704, Kreuz, 8
96705, Kreuz, 7
96706, Kreuz, 7
96707, Pik, Dame
96708, Herz, 7
96709, Herz, Bube
96710, Herz, 5
96711, Kreuz, 2
96712, Pik, 2
96713, Herz, 3
96714, Herz, 6
96715, Pik, Bube
96716, Karo, Dame
96717, Karo, 6
96718, Herz, 3
96719, Kreuz, 3
96720, Herz, 3
96721, Kreuz, 9
96722, Herz, 7
96723, Pik, 3
96724, Karo, 4
96725, Karo, Bube
96726, Karo, 3
96727, Pik, König
96728, Herz, 4
96729, Karo, 4
96730, Herz, 7
96731, Herz, Bube
96732, Herz, 5
96733, Herz, Bube
96734, Karo, 2
96735, Karo, 8
96736, Kreuz, 3
96737, Herz, 3
96738, Karo, Dame
96739, Herz, 7
96740, Karo, 2
96741, Herz, Dame
96742, Karo, König
96743, Herz, 2
96744, Herz, 2
96745, Karo, 5
96746, Karo, 4
96747, Kreuz, 9
96748, Pik, As
96749, Pik, As
96750, Pik, König
96751, Karo, 8
96752, Kreuz, Bube
96753, Herz, König
96754, Pik, 4
96755, Karo, 2
96756, Herz, 2
96757, Kreuz, 5
96758, Kreuz, Bube
96759, Karo, Bube
96760, Karo, 9
96761, Kreuz, 4
96762, Kreuz, 4
96763, Herz, 6
96764, Karo, 4
96765, Karo, As
96766, Pik, 3
96767, Karo, 2
96768, Karo, 4
96769, Kreuz, 3
96770, Kreuz, 9
96771, Karo, 5
96772, Kreuz, 9
96773, Karo, As
96774, Herz, 8
96775, Herz, 6
96776, Kreuz, 4
96777, Kreuz, 6
96778, Kreuz, 8
96779, Herz, 3
96780, Pik, 9
96781, Karo, As
96782, Karo, 10
96783, Kreuz, Bube
96784, Pik, 8
96785, Kreuz, 10
96786, Pik, König
96787, Pik, 9
96788, Pik, 4
96789, Kreuz, Dame
96790, Pik, Bube
96791, Pik, 10
96792, Herz, 5
96793, Karo, Dame
96794, Herz, König
96795, Herz, Dame
96796, Pik, 9
96797, Herz, 8
96798, Pik, 2
96799, Kreuz, 6
96800, Kreuz, Dame
96801, Pik, Bube
96802, Pik, 8
96803, Karo, 6
96804, Karo, Bube
96805, Kreuz, König
96806, Herz, 8
96807, Pik, 2
96808, Kreuz, 8
96809, Kreuz, 4
96810, Pik, 2
96811, Herz, 8
96812, Herz, 5
96813, Kreuz, 6
96814, Pik, 8
96815, Kreuz, 3
96816, Karo, 5
96817, Kreuz, 10
96818, Pik, 8
96819, Karo, 4
96820, Herz, 10
96821, Pik, 6
96822, Pik, König
96823, Herz, As
96824, Herz, 10
96825, Pik, König
96826, Herz, Bube
96827, Herz, 5
96828, Karo, 4
96829, Kreuz, 10
96830, Kreuz, As
96831, Herz, 10
96832, Pik, 3
96833, Karo, König
96834, Karo, 8
96835, Pik, 10
96836, Kreuz, 10
96837, Karo, 6
96838, Kreuz, 6
96839, Karo, 5
96840, Herz, 2
96841, Karo, Dame
96842, Karo, 9
96843, Karo, 9
96844, Karo, 9
96845, Pik, As
96846, Herz, 4
96847, Kreuz, 7
96848, Pik, 9
96849, Kreuz, Dame
96850, Pik, 7
96851, Kreuz, 9
96852, Herz, 6
96853, Karo, As
96854, Herz, 7
96855, Kreuz, 9
96856, Karo, 8
96857, Karo, 5
96858, Karo, 2
96859, Pik, 8
96860, Karo, Dame
96861, Karo, 8
96862, Kreuz, 5
96863, Kreuz, Bube
96864, Kreuz, 6
96865, Kreuz, Bube
96866, Herz, König
96867, Kreuz, Bube
96868, Karo, 10
96869, Karo, König
96870, Karo, Dame
96871, Kreuz, 5
96872, Herz, Bube
96873, Kreuz, 9
96874, Pik, 10
96875, Kreuz, 7
96876, Kreuz, 7
96877, Pik, 9
96878, Kreuz, 4
96879, Pik, 6
96880, Herz, 10
96881, Herz, 6
96882, Kreuz, 7
96883, Kreuz, 8
96884, Herz, 2
96885, Kreuz, 4
96886, Pik, 9
96887, Herz, 8
96888, Kreuz, 3
96889, Pik, 3
96890, Pik, Bube
96891, Kreuz, 3
96892, Karo, 8
96893, Herz, Bube
96894, Kreuz, 10
96895, Kreuz, As
96896, Pik, Dame
96897, Kreuz, 6
96898, Karo, 7
96899, Herz, Bube
96900, Karo, König
96901, Kreuz, König
96902, Pik, König
96903, Kreuz, 9
96904, Karo, 9
96905, Pik, 7
96906, Kreuz, 2
96907, Kreuz, 6
96908, Karo, 10
96909, Kreuz, 7
96910, Herz, 4
96911, Kreuz, 6
96912, Pik, 8
96913, Kreuz, 4
96914, Herz, König
96915, Karo, 5
96916, Herz, 10
96917, Pik, 4
96918, Kreuz, 6
96919, Karo, 8
96920, Kreuz, 9
96921, Karo, König
96922, Pik, 4
96923, Pik, As
96924, Herz, Bube
96925, Karo, 8
96926, Herz, 9
96927, Kreuz, 8
96928, Pik, 9
96929, Herz, 6
96930, Pik, 9
96931, Herz, 7
96932, Kreuz, Dame
96933, Pik, 7
96934, Kreuz, 7
96935, Pik, As
96936, Herz, Bube
96937, Pik, 5
96938, Kreuz, 7
96939, Kreuz, As
96940, Kreuz, 4
96941, Pik, Bube
96942, Kreuz, 10
96943, Pik, 3
96944, Pik, 4
96945, Kreuz, 10
96946, Pik, König
96947, Kreuz, 9
96948, Pik, 7
96949, Herz, 2
96950, Karo, 5
96951, Kreuz, 2
96952, Kreuz, 8
96953, Karo, König
96954, Herz, Bube
96955, Karo, König
96956, Kreuz, 8
96957, Karo, 10
96958, Kreuz, König
96959, Karo, 5
96960, Kreuz, 3
96961, Herz, Bube
96962, Kreuz, Bube
96963, Karo, 6
96964, Kreuz, 5
96965, Pik, Dame
96966, Pik, Dame
96967, Karo, 3
96968, Herz, König
96969, Kreuz, 9
96970, Herz, 4
96971, Kreuz, 7
96972, Herz, 2
96973, Kreuz, 7
96974, Karo, 9
96975, Kreuz, 7
96976, Herz, 2
96977, Karo, 3
96978, Herz, 7
96979, Pik, 2
96980, Pik, 2
96981, Kreuz, 5
96982, Pik, Bube
96983, Karo, Bube
96984, Karo, 10
96985, Kreuz, Bube
96986, Kreuz, 9
96987, Karo, 6
96988, Kreuz, Bube
96989, Herz, 9
96990, Herz, 8
96991, Pik, 9
96992, Pik, Bube
96993, Pik, 4
96994, Pik, 4
96995, Kreuz, 7
96996, Pik, 10
96997, Kreuz, 10
96998, Karo, 5
96999, Kreuz, 2
97000, Herz, 3
97001, Herz, 6
97002, Karo, As
97003, Kreuz, 10
97004, Karo, 8
97005, Karo, As
97006, Kreuz, 4
97007, Karo, 10
97008, Herz, 9
97009, Kreuz, 10
97010, Kreuz, Bube
97011, Kreuz, Bube
97012, Pik, König
97013, Kreuz, As
97014, Karo, As
97015, Herz, Bube
97016, Karo, As
97017, Kreuz, 7
97018, Karo, 2
97019, Pik, As
97020, Herz, As
97021, Kreuz, 3
97022, Pik, 2
97023, Pik, 9
97024, Pik, 9
97025, Kreuz, 4
97026, Karo, 5
97027, Pik, 7
97028, Kreuz, Dame
97029, Herz, 10
97030, Herz, 4
97031, Herz, 3
97032, Kreuz, 5
97033, Pik, 4
97034, Pik, 6
97035, Herz, 5
97036, Karo, 9
97037, Karo, Bube
97038, Karo, 6
97039, Kreuz, 9
97040, Pik, As
97041, Karo, König
97042, Kreuz, 2
97043, Karo, 5
97044, Herz, As
97045, Herz, As
97046, Kreuz, 6
97047, Karo, As
97048, Kreuz, 8
97049, Kreuz, 8
97050, Kreuz, Bube
97051, Pik, 8
97052, Pik, 2
97053, Karo, 10
97054, Kreuz, Bube
97055, Herz, 3
97056, Pik, König
97057, Herz, 3
97058, Herz, Dame
97059, Karo, 8
97060, Karo, König
97061, Pik, 5
97062, Herz, 4
97063, Kreuz, 6
97064, Kreuz, 2
97065, Karo, 10
97066, Pik, 7
97067, Kreuz, 4
97068, Pik, 8
97069, Kreuz, Dame
97070, Pik, 10
97071, Kreuz, Bube
97072, Pik, König
97073, Herz, 5
97074, Pik, 2
97075, Herz, As
97076, Karo, 4
97077, Karo, König
97078, Pik, 10
97079, Karo, 7
97080, Karo, König
97081, Karo, 4
97082, Herz, 10
97083, Pik, 3
97084, Pik, König
97085, Herz, 7
97086, Karo, 9
97087, Kreuz, 6
97088, Pik, 5
97089, Kreuz, 9
97090, Kreuz, König
97091, Kreuz, 8
97092, Herz, 7
97093, Herz, 10
97094, Karo, 2
97095, Karo, 3
97096, Kreuz, 4
97097, Karo, 6
97098, Pik, 9
97099, Herz, 2
97100, Pik, 9
97101, Kreuz, Bube
97102, Pik, 10
97103, Kreuz, 8
97104, Herz, Dame
97105, Pik, As
97106, Kreuz, As
97107, Pik, Dame
97108, Kreuz, 10
97109, Karo, 9
97110, Kreuz, König
97111, Kreuz, Bube
97112, Karo, 4
97113, Pik, 9
97114, Herz, 6
97115, Herz, 6
97116, Karo, Bube
97117, Karo, 10
97118, Herz, 9
97119, Karo, 6
97120, Herz, 8
97121, Karo, 6
97122, Kreuz, 7
97123, Herz, Bube
97124, Karo, Bube
97125, Pik, Dame
97126, Karo, 3
97127, Karo, 4
97128, Kreuz, 10
97129, Pik, As
97130, Karo, 2
97131, Karo, 4
97132, Karo, As
97133, Kreuz, König
97134, Pik, Dame
97135, Herz, 7
97136, Pik, 6
97137, Pik, 9
97138, Pik, Bube
97139, Karo, 2
97140, Kreuz, 10
97141, Karo, Bube
97142, Herz, König
97143, Karo, 2
97144, Kreuz, 7
97145, Kreuz, Bube
97146, Herz, 2
97147, Karo, 7
97148, Pik, 8
97149, Karo, 7
97150, Kreuz, König
97151, Kreuz, Dame
97152, Herz, As
97153, Pik, 9
97154, Herz, König
97155, Kreuz, 6
97156, Kreuz, König
97157, Pik, 9
97158, Karo, 8
97159, Pik, As
97160, Karo, 9
97161, Herz, Bube
97162, Karo, Dame
97163, Pik, 5
97164, Kreuz, As
97165, Herz, 9
97166, Herz, As
97167, Herz, König
97168, Pik, As
97169, Herz, 10
97170, Herz, 2
97171, Kreuz, 10
97172, Kreuz, Bube
97173, Karo, Bube
97174, Kreuz, As
97175, Herz, 10
97176, Pik, 6
97177, Karo, As
97178, Herz, As
97179, Karo, 5
97180, Kreuz, 9
97181, Karo, 6
97182, Kreuz, Dame
97183, Herz, 10
97184, Herz, Dame
97185, Herz, 4
97186, Karo, Dame
97187, Karo, 9
97188, Karo, König
97189, Pik, 3
97190, Kreuz, 2
97191, Herz, 2
97192, Kreuz, Bube
97193, Kreuz, 3
97194, Pik, Dame
97195, Herz, 10
97196, Karo, 3
97197, Karo, 4
97198, Kreuz, 2
97199, Karo, 2
97200, Pik, 10
97201, Karo, 8
97202, Kreuz, 10
97203, Pik, 6
97204, Pik, 4
97205, Pik, 3
97206, Kreuz, 7
97207, Herz, 10
97208, Karo, Dame
97209, Herz, Bube
97210, Herz, 6
97211, Herz, 3
97212, Karo, 6
97213, Herz, 5
97214, Karo, 4
