0, Kreuz, 3
80198, Herz, Bube
80199, Kreuz, 3
80200, Kreuz, 5
80201, Pik, 7
80202, Herz, 5
80203, Karo, 8
80204, Herz, 8
80205, Pik, As
80206, Karo, 6
80207, Herz, 10
80208, Herz, 8
80209, Kreuz, König
80210, Karo, 4
80211, Pik, 10
80212, Pik, 6
80213, Pik, Bube
80214, Karo, 7
80215, Karo, König
80216, Pik, 4
80217, Herz, Bube
80218, Herz, 5
80219, Karo, 8
80220, Kreuz, 7
80221, Pik, 7
80222, Herz, 8
80223, Pik, 7
80224, Karo, 10
80225, Herz, 9
80226, Karo, 9
80227, Karo, König
80228, Kreuz, 5
80229, Pik, Dame
80230, Pik, 9
80231, Herz, Bube
80232, Karo, 8
80233, Pik, 6
80234, Karo, König
80235, Kreuz, Dame
80236, Pik, As
80237, Kreuz, Bube
80238, Kreuz, 2
80239, Kreuz, Dame
80240, Karo, 7
80241, Karo, 9
80242, Herz, 8
80243, Karo, 9
80244, Herz, As
80245, Pik, 6
80246, Kreuz, 6
80247, Herz, 8
80248, Herz, 6
80249, Herz, Bube
80250, Herz, Dame
80251, Karo, 6
80252, Herz, König
80253, Herz, 5
80254, Karo, 8
80255, Kreuz, 7
80256, Karo, Bube
80257, Karo, 8
80258, Kreuz, König
80259, Pik, As
80260, Herz, 8
80261, Herz, 10
80262, Kreuz, 5
80263, Pik, 6
80264, Herz, Bube
80265, Kreuz, Bube
80266, Herz, Dame
80267, Kreuz, As
80268, Karo, 7
80269, Kreuz, Dame
80270, Herz, 4
80271, Pik, 10
80272, Karo, König
80273, Kreuz, 10
80274, Pik, König
80275, Herz, 3
80276, Herz, 3
80277, Herz, 10
80278, Kreuz, Bube
80279, Herz, 7
80280, Herz, 8
80281, Herz, 8
80282, Kreuz, Dame
80283, Pik, 5
80284, Pik, 10
80285, Herz, As
80286, Herz, 10
80287, Herz, 7
80288, Karo, 10
80289, Kreuz, 2
80290, Kreuz, 8
80291, Kreuz, 2
80292, Kreuz, 4
80293, Kreuz, 2
80294, Herz, 5
80295, Kreuz, 4
80296, Karo, 9
80297, Karo, Dame
80298, Kreuz, Bube
80299, Herz, 7
80300, Pik, Bube
80301, Pik, 8
80302, Pik, Dame
80303, Herz, 10
80304, Kreuz, As
80305, Pik, As
80306, Kreuz, 9
80307, Herz, 8
80308, Herz, 3
80309, Kreuz, 2
80310, Karo, 10
80311, Kreuz, 7
80312, Karo, 2
80313, Karo, 9
80314, Pik, 4
80315, Pik, 10
80316, Pik, 10
80317, Herz, 6
80318, Herz, König
80319, Herz, 7
80320, Karo, 9
80321, Karo, As
80322, Herz, König
80323, Kreuz, König
80324, Herz, 2
80325, Pik, 9
80326, Kreuz, As
80327, Herz, Dame
80328, Herz, 10
80329, Herz, 3
80330, Pik, 2
80331, Herz, Dame
80332, Karo, 6
80333, Karo, 3
80334, Karo, 3
80335, Kreuz, 9
80336, Pik, 5
80337, Karo, 10
80338, Herz, 8
80339, Kreuz, König
80340, Karo, 9
80341, Herz, 5
80342, Karo, 8
80343, Herz, 2
80344, Karo, 9
80345, Kreuz, 4
80346, Herz, 4
80347, Pik, 10
80348, Pik, 5
80349, Karo, 2
80350, Herz, 8
80351, Karo, 3
80352, Herz, 8
80353, Pik, 9
80354, Kreuz, 3
80355, Kreuz, 10
80356, Pik, 6
80357, Pik, As
80358, Kreuz, 6
80359, Karo, Bube
80360, Herz, 7
80361, Kreuz, 8
80362, Herz, 10
80363, Kreuz, 10
80364, Pik, Dame
80365, Kreuz, Dame
80366, Kreuz, 10
80367, Karo, Bube
80368, Kreuz, Bube
80369, Kreuz, 8
80370, Pik, Bube
80371, Pik, König
80372, Kreuz, 8
80373, Herz, 9
80374, Kreuz, 4
80375, Pik, 6
80376, Kreuz, König
80377, Pik, As
80378, Herz, 4
80379, Herz, 5
80380, Herz, Bube
80381, Karo, 3
80382, Pik, 2
80383, Kreuz, 3
80384, Karo, 3
80385, Kreuz, As
80386, Karo, 3
80387, Kreuz, Bube
80388, Kreuz, 8
80389, Karo, Dame
80390, Pik, 10
80391, Herz, 8
80392, Kreuz, As
80393, Herz, 7
80394, Karo, 4
80395, Karo, 6
80396, Kreuz, 5
80397, Herz, As
80398, Kreuz, 10
80399, Kreuz, 4
80400, Herz, Dame
80401, Pik, Bube
80402, Herz, Dame
80403, Pik, 4
80404, Kreuz, Dame
80405, Kreuz, 9
80406, Herz, 5
80407, Karo, 7
80408, Karo, 2
80409, Pik, As
80410, Kreuz, 6
80411, Kreuz, As
80412, Karo, 3
80413, Herz, Bube
80414, Kreuz, As
80415, Herz, 8
80416, Pik, Bube
80417, Karo, As
80418, Kreuz, 3
80419, Karo, 5
80420, Herz, 8
80421, Pik, Bube
80422, Herz, 5
80423, Kreuz, Dame
80424, Karo, 8
80425, Kreuz, 9
80426, Kreuz, Bube
80427, Herz, 3
80428, Herz, 7
80429, Herz, 10
80430, Kreuz, 7
80431, Kreuz, 4
80432, Karo, 7
80433, Herz, As
80434, Pik, 7
80435, Pik, 9
80436, Herz, König
80437, Herz, 6
80438, Herz, König
80439, Herz, 3
80440, Herz, 7
80441, Kreuz, 6
80442, Pik, Bube
80443, Kreuz, 6
80444, Kreuz, 2
80445, Kreuz, 10
80446, Pik, Bube
80447, Herz, 8
80448, Pik, 3
80449, Pik, 2
80450, Herz, König
80451, Pik, Dame
80452, Kreuz, 10
80453, Herz, 3
80454, Pik, 10
80455, Pik, 7
80456, Kreuz, 5
80457, Herz, König
80458, Herz, König
80459, Kreuz, 9
80460, Kreuz, 9
80461, Karo, 7
80462, Pik, 7
80463, Kreuz, 7
80464, Karo, 2
80465, Kreuz, 3
80466, Herz, 8
80467, Karo, 3
80468, Karo, 10
80469, Karo, 9
80470, Kreuz, 2
80471, Kreuz, 4
80472, Herz, 8
80473, Pik, 10
80474, Herz, 7
80475, Kreuz, 6
80476, Herz, 4
80477, Karo, 4
80478, Kreuz, Bube
80479, Pik, 3
80480, Pik, 4
80481, Herz, Bube
80482, Karo, 6
80483, Herz, 2
80484, Kreuz, 10
80485, Karo, 7
80486, Herz, 9
80487, Pik, 6
80488, Kreuz, As
80489, Karo, 5
80490, Kreuz, 3
80491, Karo, 5
80492, Kreuz, 2
80493, Kreuz, 4
80494, Karo, As
80495, Karo, 10
80496, Pik, 9
80497, Karo, König
80498, Pik, 6
80499, Pik, König
80500, Kreuz, Dame
80501, Karo, 10
80502, Kreuz, Dame
80503, Pik, 2
80504, Herz, Bube
80505, Kreuz, As
80506, Herz, 6
80507, Herz, 9
80508, Herz, 5
80509, Pik, 5
80510, Pik, 7
80511, Herz, 2
80512, Kreuz, 9
80513, Herz, As
80514, Karo, 4
80515, Karo, Dame
80516, Kreuz, Dame
80517, Kreuz, 6
80518, Pik, 7
80519, Pik, 7
80520, Kreuz, 3
80521, Pik, 6
80522, Karo, Dame
80523, Karo, König
80524, Pik, Bube
80525, Herz, 6
80526, Herz, König
80527, Karo, 3
80528, Herz, 10
80529, Kreuz, 9
80530, Pik, 5
80531, Karo, 5
80532, Karo, Bube
80533, Karo, 5
80534, Pik, 2
80535, Herz, Dame
80536, Herz, 8
80537, Pik, As
80538, Herz, 9
80539, Herz, 9
80540, Herz, 8
80541, Pik, As
80542, Herz, 10
80543, Pik, 4
80544, Herz, 6
80545, Herz, 2
80546, Herz, 10
80547, Kreuz, Bube
80548, Pik, Dame
80549, Herz, As
80550, Karo, 7
80551, Pik, Dame
80552, Herz, 9
80553, Kreuz, 10
80554, Herz, 8
80555, Herz, As
80556, Herz, König
80557, Pik, König
80558, Karo, Dame
80559, Karo, 5
80560, Karo, 2
80561, Karo, König
80562, Pik, König
80563, Kreuz, 5
80564, Karo, König
80565, Kreuz, 6
80566, Herz, 5
80567, Herz, Dame
80568, Kreuz, 9
80569, Pik, 5
80570, Karo, Dame
80571, Pik, König
80572, Pik, As
80573, Kreuz, 10
80574, Herz, 10
80575, Karo, 4
80576, Karo, 7
80577, Kreuz, 6
80578, Kreuz, König
80579, Pik, 8
80580, Pik, 6
80581, Pik, 2
80582, Kreuz, 2
80583, Herz, 9
80584, Herz, Bube
80585, Pik, Bube
80586, Pik, Dame
80587, Karo, 10
80588, Karo, 7
80589, Herz, 3
80590, Pik, 7
80591, Pik, 9
80592, Karo, Bube
80593, Kreuz, Bube
80594, Pik, Bube
80595, Herz, Bube
80596, Kreuz, 5
80597, Karo, 2
80598, Herz, Dame
80599, Karo, 2
80600, Kreuz, 9
80601, Karo, Bube
80602, Kreuz, 10
80603, Pik, As
80604, Herz, 3
80605, Kreuz, 6
80606, Herz, 8
80607, Karo, 10
80608, Kreuz, Dame
80609, Kreuz, 4
80610, Karo, 6
80611, Herz, 2
80612, Herz, 2
80613, Karo, Bube
80614, Kreuz, Bube
80615, Karo, 6
80616, Kreuz, Bube
80617, Kreuz, 4
80618, Karo, 3
80619, Herz, 5
80620, Kreuz, 3
80621, Herz, Bube
80622, Karo, Bube
80623, Pik, 6
80624, Herz, 7
80625, Pik, 7
80626, Karo, Bube
80627, Karo, 8
80628, Kreuz, 10
80629, Herz, As
80630, Kreuz, 2
80631, Karo, 5
80632, Kreuz, 10
80633, Kreuz, 6
80634, Karo, 9
80635, Kreuz, 6
80636, Pik, 3
80637, Karo, Dame
80638, Pik, Dame
80639, Karo, 2
80640, Herz, 2
80641, Pik, 10
80642, Karo, 4
80643, Kreuz, 5
80644, Pik, 3
80645, Karo, Dame
80646, Herz, 4
80647, Herz, 4
80648, Herz, 8
80649, Karo, König
80650, Kreuz, As
80651, Pik, 3
80652, Herz, 5
80653, Karo, 3
80654, Kreuz, 5
80655, Kreuz, 5
80656, Herz, 7
80657, Karo, 7
80658, Karo, 6
80659, Kreuz, 9
80660, Herz, 3
80661, Karo, Dame
80662, Herz, 3
80663, Pik, 2
80664, Karo, 2
80665, Karo, As
80666, Herz, 9
80667, Karo, 9
80668, Pik, As
80669, Pik, 7
80670, Karo, Bube
80671, Pik, 9
80672, Herz, 10
80673, Karo, Dame
80674, Kreuz, Bube
80675, Herz, Dame
80676, Herz, 9
80677, Kreuz, 6
80678, Kreuz, 5
80679, Pik, 4
80680, Karo, 2
80681, Kreuz, 10
80682, Pik, 3
80683, Kreuz, As
80684, Kreuz, 9
80685, Herz, 10
80686, Pik, As
80687, Kreuz, 3
80688, Herz, 8
80689, Karo, König
80690, Karo, König
80691, Kreuz, 10
80692, Karo, 9
80693, Herz, 2
80694, Herz, As
80695, Karo, As
80696, Karo, As
80697, Pik, 9
80698, Herz, 5
80699, Karo, 9
80700, Pik, König
80701, Herz, 8
80702, Pik, As
80703, Pik, 4
80704, Kreuz, 9
80705, Kreuz, 7
80706, Karo, 4
80707, Karo, 4
80708, Karo, 3
80709, Pik, 8
80710, Pik, 9
80711, Pik, 7
80712, Karo, 2
80713, Kreuz, 3
80714, Herz, 8
80715, Karo, 2
80716, Herz, 4
80717, Karo, Bube
80718, Karo, 9
80719, Pik, 2
80720, Pik, 5
80721, Herz, 8
80722, Herz, 9
80723, Pik, Bube
80724, Herz, König
80725, Herz, 3
80726, Karo, As
80727, Kreuz, 9
80728, Pik, 5
80729, Kreuz, 4
80730, Herz, 2
80731, Kreuz, Bube
80732, Pik, As
80733, Kreuz, 8
80734, Kreuz, 10
80735, Karo, 6
80736, Herz, 4
80737, Kreuz, Dame
80738, Kreuz, 4
80739, Kreuz, 2
80740, Pik, 6
80741, Karo, 5
80742, Herz, 6
80743, Karo, 9
80744, Herz, 2
80745, Karo, 10
80746, Kreuz, 2
80747, Kreuz, König
80748, Pik, 4
80749, Kreuz, 7
80750, Kreuz, König
80751, Herz, 5
80752, Kreuz, 10
80753, Pik, König
80754, Kreuz, Dame
80755, Karo, 6
80756, Kreuz, Dame
80757, Pik, Dame
80758, Herz, 2
80759, Karo, As
80760, Karo, 6
80761, Pik, 10
80762, Karo, As
80763, Kreuz, 10
80764, Kreuz, 9
80765, Herz, 9
80766, Pik, 6
80767, Pik, 6
80768, Karo, 7
80769, Karo, 8
80770, Pik, 9
80771, Karo, 4
80772, Herz, Bube
80773, Kreuz, Dame
80774, Herz, 7
80775, Pik, König
80776, Karo, 3
80777, Pik, As
80778, Karo, 10
80779, Pik, 6
80780, Kreuz, As
80781, Pik, 2
80782, Kreuz, 4
80783, Karo, As
80784, Karo, 10
80785, Kreuz, 8
80786, Pik, 9
80787, Pik, 8
80788, Kreuz, 9
80789, Pik, 8
80790, Kreuz, 9
80791, Karo, 5
80792, Herz, 6
80793, Herz, 9
80794, Kreuz, Dame
80795, Herz, As
80796, Karo, 2
80797, Pik, Dame
80798, Pik, 8
80799, Karo, Dame
80800, Karo, 3
80801, Karo, König
80802, Kreuz, 6
80803, Herz, 10
80804, Pik, 8
80805, Kreuz, 9
80806, Karo, 4
80807, Pik, 6
80808, Kreuz, 6
80809, Kreuz, 9
80810, Herz, 2
80811, Pik, 10
80812, Kreuz, 6
80813, Karo, 4
80814, Kreuz, 9
80815, Kreuz, 2
80816, Herz, 7
80817, Herz, 5
80818, Pik, 4
80819, Pik, 6
80820, Kreuz, 9
80821, Herz, 5
80822, Kreuz, 10
80823, Karo, 9
80824, Karo, 3
80825, Herz, König
80826, Karo, As
80827, Pik, Bube
80828, Karo, 9
80829, Karo, Dame
80830, Pik, 9
80831, Kreuz, 3
80832, Karo, Bube
80833, Kreuz, 7
80834, Pik, 6
80835, Karo, 9
80836, Karo, 5
80837, Pik, Dame
80838, Herz, 10
80839, Kreuz, 8
80840, Pik, As
80841, Karo, 5
80842, Pik, Dame
80843, Herz, Dame
80844, Pik, 8
80845, Kreuz, 4
80846, Herz, Dame
80847, Pik, König
80848, Kreuz, 8
80849, Kreuz, Bube
80850, Kreuz, 6
80851, Kreuz, 9
80852, Pik, 2
80853, Kreuz, Dame
80854, Kreuz, 3
80855, Herz, König
80856, Kreuz, 3
80857, Herz, 8
80858, Kreuz, 2
80859, Herz, 4
80860, Kreuz, Bube
80861, Kreuz, 9
80862, Karo, 5
80863, Kreuz, 9
80864, Karo, 5
80865, Pik, 10
80866, Herz, 10
80867, Pik, As
80868, Kreuz, 2
80869, Herz, König
80870, Kreuz, 8
80871, Kreuz, König
80872, Herz, 6
80873, Pik, As
80874, Kreuz, König
80875, Herz, 6
80876, Karo, 6
80877, Herz, 7
80878, Pik, Bube
80879, Karo, 7
80880, Pik, 3
80881, Pik, 9
80882, Pik, 4
80883, Herz, 4
80884, Herz, 10
80885, Pik, Bube
80886, Karo, 3
80887, Pik, 2
80888, Karo, 4
80889, Herz, 4
80890, Pik, As
80891, Herz, 3
80892, Kreuz, 9
80893, Herz, 9
80894, Karo, 5
80895, Pik, Bube
80896, Kreuz, 2
80897, Karo, 4
80898, Pik, 6
80899, Karo, Dame
80900, Kreuz, 9
80901, Pik, Bube
80902, Pik, Bube
80903, Karo, 4
80904, Herz, 10
80905, Pik, 5
80906, Pik, 6
80907, Pik, 4
80908, Pik, 7
80909, Pik, Dame
80910, Herz, As
80911, Pik, 9
80912, Herz, 7
80913, Pik, 6
80914, Pik, Dame
80915, Kreuz, 8
80916, Pik, 7
80917, Karo, 3
80918, Kreuz, 4
80919, Pik, 8
80920, Kreuz, 7
80921, Herz, 5
80922, Kreuz, 2
80923, Karo, 5
80924, Pik, Bube
80925, Karo, 6
80926, Karo, 9
80927, Kreuz, 6
80928, Karo, Bube
80929, Karo, Dame
80930, Pik, Dame
80931, Kreuz, 8
80932, Karo, König
80933, Pik, 10
80934, Pik, 8
80935, Kreuz, 8
80936, Kreuz, 7
80937, Herz, Bube
80938, Karo, König
80939, Herz, Bube
80940, Pik, 4
80941, Karo, 5
80942, Pik, 2
80943, Kreuz, 8
80944, Herz, As
80945, Pik, 3
80946, Kreuz, 2
80947, Kreuz, König
80948, Herz, Dame
80949, Karo, 5
80950, Kreuz, König
80951, Karo, 3
80952, Kreuz, Dame
80953, Herz, Dame
80954, Pik, König
80955, Kreuz, 5
80956, Karo, 2
80957, Pik, 10
80958, Karo, Dame
80959, Herz, 9
80960, Karo, 7
80961, Pik, 3
80962, Herz, Bube
80963, Kreuz, 5
80964, Pik, 4
80965, Herz, König
80966, Herz, Dame
80967, Pik, Bube
80968, Herz, 10
80969, Herz, König
80970, Herz, 10
80971, Herz, 5
80972, Kreuz, Bube
80973, Pik, Dame
80974, Herz, Bube
80975, Pik, König
80976, Pik, 7
80977, Herz, 10
80978, Herz, 7
80979, Pik, 8
80980, Karo, 8
80981, Karo, 3
80982, Kreuz, 4
80983, Kreuz, 9
80984, Herz, 10
80985, Herz, 9
80986, Kreuz, 10
80987, Pik, Bube
80988, Kreuz, 4
80989, Herz, As
80990, Pik, Dame
80991, Herz, Bube
80992, Herz, Dame
80993, Pik, 7
80994, Karo, 5
80995, Karo, 2
80996, Karo, Dame
80997, Herz, 5
80998, Kreuz, 3
80999, Herz, 8
81000, Pik, Dame
81001, Herz, 5
81002, Kreuz, Bube
81003, Karo, As
81004, Herz, 9
81005, Karo, Dame
81006, Kreuz, 10
81007, Pik, 9
81008, Karo, Dame
81009, Pik, 3
81010, Kreuz, 6
81011, Karo, 2
81012, Herz, 7
81013, Herz, As
81014, Karo, 8
81015, Herz, 5
81016, Herz, 4
81017, Herz, 2
81018, Herz, Bube
81019, Karo, 5
81020, Kreuz, Dame
81021, Herz, Dame
81022, Kreuz, 3
81023, Herz, 6
81024, Herz, 4
81025, Karo, 8
81026, Kreuz, 4
81027, Pik, Dame
81028, Kreuz, 5
81029, Herz, 4
81030, Pik, 10
81031, Kreuz, 3
81032, Kreuz, 6
81033, Kreuz, 2
81034, Pik, As
81035, Kreuz, 4
81036, Karo, König
81037, Pik, As
81038, Pik, As
81039, Herz, 2
81040, Kreuz, 6
81041, Pik, 7
81042, Herz, 8
81043, Herz, 3
81044, Karo, 6
81045, Kreuz, 7
81046, Karo, Bube
81047, Karo, 7
81048, Pik, 2
81049, Karo, Bube
81050, Kreuz, 8
81051, Karo, 7
81052, Pik, 7
81053, Karo, 2
81054, Karo, As
81055, Herz, König
81056, Kreuz, As
81057, Herz, 3
81058, Karo, 9
81059, Pik, 9
81060, Pik, 6
81061, Pik, 9
81062, Herz, As
81063, Kreuz, 8
81064, Pik, 9
81065, Kreuz, König
81066, Karo, 10
81067, Kreuz, 7
81068, Pik, Bube
81069, Karo, 5
81070, Pik, 8
81071, Kreuz, 4
81072, Karo, 8
81073, Pik, 4
81074, Pik, Bube
81075, Karo, Dame
81076, Kreuz, 9
81077, Herz, 4
81078, Kreuz, 9
81079, Herz, 10
81080, Pik, 6
81081, Pik, 9
81082, Kreuz, 2
81083, Pik, 2
81084, Karo, 6
81085, Karo, 10
81086, Herz, Bube
81087, Pik, 4
81088, Karo, 5
81089, Kreuz, 5
81090, Karo, Dame
81091, Karo, 8
81092, Karo, 9
81093, Karo, Dame
81094, Pik, 6
81095, Herz, 9
81096, Pik, 6
81097, Pik, 10
81098, Kreuz, 10
81099, Kreuz, Dame
81100, Herz, 9
81101, Kreuz, 3
81102, Pik, 3
81103, Kreuz, Dame
81104, Herz, 5
81105, Karo, König
81106, Karo, As
81107, Kreuz, 4
81108, Pik, Bube
81109, Herz, Dame
81110, Karo, 7
81111, Karo, 6
81112, Karo, 6
81113, Karo, 2
81114, Herz, Dame
81115, Pik, 9
81116, Karo, 4
81117, Pik, 3
81118, Herz, König
81119, Karo, 8
81120, Karo, 10
81121, Kreuz, 5
81122, Pik, 5
81123, Herz, 2
81124, Kreuz, 2
81125, Karo, Bube
81126, Karo, Dame
81127, Kreuz, Bube
81128, Pik, 7
81129, Pik, Bube
81130, Karo, 3
81131, Herz, 8
81132, Karo, 9
81133, Herz, As
81134, Pik, 4
81135, Kreuz, Dame
81136, Karo, 7
81137, Pik, 6
81138, Karo, 4
81139, Kreuz, 6
81140, Kreuz, 3
81141, Pik, 6
81142, Kreuz, Bube
81143, Herz, 10
81144, Karo, 4
81145, Herz, König
81146, Kreuz, 3
81147, Pik, 6
81148, Karo, 10
81149, Pik, 5
81150, Herz, 3
81151, Kreuz, As
81152, Herz, 10
81153, Kreuz, 9
81154, Pik, 4
81155, Pik, 10
81156, Kreuz, 3
81157, Herz, 5
81158, Herz, Bube
81159, Kreuz, 3
81160, Karo, 2
81161, Karo, 3
81162, Herz, Dame
81163, Kreuz, 8
81164, Kreuz, 3
81165, Kreuz, 2
81166, Karo, 6
81167, Karo, 9
81168, Pik, Dame
81169, Herz, 5
81170, Pik, 6
81171, Herz, As
81172, Karo, 10
81173, Kreuz, König
81174, Pik, Dame
81175, Karo, 10
81176, Karo, 4
81177, Karo, 8
81178, Pik, 9
81179, Karo, As
81180, Kreuz, 4
81181, Karo, Dame
81182, Herz, König
81183, Pik, 5
81184, Karo, 10
81185, Pik, 4
81186, Karo, 10
81187, Pik, As
81188, Kreuz, As
81189, Kreuz, Bube
81190, Karo, 5
81191, Kreuz, As
81192, Herz, 5
81193, Herz, 4
81194, Karo, 5
81195, Karo, 5
81196, Herz, 9
81197, Pik, 3
81198, Pik, Dame
81199, Pik, 10
81200, Pik, Dame
81201, Karo, 4
81202, Herz, Bube
81203, Kreuz, 4
81204, Herz, 7
81205, Herz, 2
81206, Pik, 9
81207, Pik, Dame
81208, Karo, König
81209, Herz, 7
81210, Herz, 10
81211, Kreuz, 5
81212, Karo, 2
81213, Kreuz, König
81214, Kreuz, As
81215, Herz, 7
81216, Pik, As
81217, Kreuz, 2
81218, Karo, 4
81219, Pik, 3
81220, Karo, As
81221, Karo, 8
81222, Pik, König
81223, Kreuz, 10
81224, Pik, 5
81225, Pik, 6
81226, Kreuz, 9
81227, Kreuz, Dame
81228, Herz, Dame
81229, Karo, 3
81230, Kreuz, 6
81231, Pik, 2
81232, Kreuz, As
81233, Herz, 10
81234, Herz, As
81235, Herz, Bube
81236, Herz, 9
81237, Karo, 5
81238, Kreuz, 8
81239, Herz, 5
81240, Pik, Bube
81241, Karo, 10
81242, Karo, 6
81243, Pik, 4
81244, Kreuz, 8
81245, Kreuz, König
81246, Karo, Bube
81247, Pik, 10
81248, Herz, 8
81249, Herz, 10
81250, Herz, As
81251, Karo, 3
81252, Pik, 2
81253, Karo, 6
81254, Pik, 4
81255, Kreuz, 2
81256, Kreuz, 5
81257, Kreuz, 5
81258, Herz, 7
81259, Herz, 2
81260, Herz, As
81261, Karo, 6
81262, Karo, 3
81263, Herz, 2
81264, Pik, 7
81265, Pik, 8
81266, Kreuz, 7
81267, Karo, König
81268, Herz, 7
81269, Pik, 4
81270, Pik, 9
81271, Herz, 4
81272, Pik, As
81273, Pik, 8
81274, Karo, 6
81275, Karo, 5
81276, Pik, 6
81277, Kreuz, Bube
81278, Herz, Dame
81279, Kreuz, 9
81280, Herz, As
81281, Karo, Bube
81282, Pik, 2
81283, Herz, 7
81284, Herz, 2
81285, Pik, 7
81286, Herz, 9
81287, Pik, As
81288, Pik, 5
81289, Pik, 3
81290, Herz, König
81291, Pik, 10
81292, Herz, 8
81293, Kreuz, 4
81294, Herz, 6
81295, Kreuz, Dame
81296, Kreuz, 7
81297, Pik, 9
81298, Kreuz, 9
81299, Kreuz, 10
81300, Herz, 3
81301, Karo, As
81302, Herz, 2
81303, Karo, 9
81304, Kreuz, 10
81305, Kreuz, 5
81306, Pik, 5
81307, Kreuz, As
81308, Kreuz, 5
81309, Karo, 2
81310, Herz, 2
81311, Kreuz, 10
81312, Pik, 3
81313, Kreuz, 9
81314, Karo, 4
81315, Kreuz, 9
81316, Karo, 2
81317, Karo, 9
81318, Pik, As
81319, Herz, König
81320, Kreuz, 9
81321, Karo, 6
81322, Kreuz, 4
81323, Herz, 5
81324, Pik, 2
81325, Herz, 8
81326, Pik, 7
81327, Kreuz, 10
81328, Herz, Dame
81329, Kreuz, Dame
81330, Pik, 9
81331, Pik, 2
81332, Pik, As
81333, Kreuz, 4
81334, Kreuz, 3
81335, Pik, 10
81336, Herz, 3
81337, Karo, As
81338, Kreuz, 2
81339, Herz, 8
81340, Pik, Bube
81341, Herz, Dame
81342, Kreuz, 10
81343, Herz, Dame
81344, Pik, 10
81345, Pik, 8
81346, Pik, 6
81347, Kreuz, König
81348, Karo, 5
81349, Karo, Dame
81350, Kreuz, Bube
81351, Kreuz, 4
81352, Karo, Dame
81353, Herz, 2
81354, Herz, 5
81355, Pik, 2
81356, Karo, 4
81357, Herz, 4
81358, Kreuz, 3
81359, Karo, 3
81360, Karo, König
81361, Karo, König
81362, Herz, 8
81363, Kreuz, 3
81364, Herz, 9
81365, Herz, As
81366, Herz, 10
81367, Kreuz, Bube
81368, Pik, 5
81369, Kreuz, 3
81370, Herz, As
81371, Kreuz, 2
81372, Pik, As
81373, Karo, 5
81374, Herz, 10
81375, Karo, 8
81376, Pik, As
81377, Karo, Bube
81378, Kreuz, 4
81379, Karo, As
81380, Pik, 4
81381, Kreuz, Bube
81382, Herz, 4
81383, Kreuz, 2
81384, Kreuz, 2
81385, Karo, Dame
81386, Kreuz, 10
81387, Karo, 5
81388, Herz, 3
81389, Herz, 7
81390, Kreuz, 7
81391, Pik, 10
81392, Karo, 2
81393, Karo, 4
81394, Herz, 7
81395, Kreuz, Bube
81396, Pik, 2
81397, Karo, 6
81398, Kreuz, 10
81399, Karo, König
81400, Pik, Bube
81401, Herz, 3
81402, Karo, 8
81403, Herz, König
81404, Pik, 10
81405, Karo, 5
81406, Herz, König
81407, Kreuz, As
81408, Kreuz, 5
81409, Pik, 6
81410, Kreuz, 2
81411, Herz, 2
81412, Karo, 9
81413, Pik, 9
81414, Kreuz, Dame
81415, Herz, 2
81416, Karo, 4
81417, Herz, 4
81418, Pik, 7
81419, Pik, 2
81420, Pik, 3
81421, Pik, Dame
81422, Herz, 2
81423, Kreuz, 10
81424, Karo, 10
81425, Kreuz, 4
81426, Kreuz, Bube
81427, Pik, As
81428, Herz, 4
81429, Karo, 8
81430, Karo, Bube
81431, Herz, 3
81432, Pik, 8
81433, Kreuz, 9
81434, Herz, Bube
81435, Pik, König
81436, Pik, Bube
81437, Pik, 2
81438, Herz, 4
81439, Pik, 6
81440, Pik, As
81441, Kreuz, 9
81442, Pik, 10
81443, Kreuz, 8
81444, Pik, 8
81445, Karo, Bube
81446, Pik, 3
81447, Karo, 5
81448, Karo, As
81449, Karo, 3
81450, Karo, As
81451, Kreuz, Bube
81452, Kreuz, 8
81453, Herz, 9
81454, Karo, 9
81455, Pik, 2
81456, Karo, König
81457, Herz, 4
81458, Karo, 3
81459, Herz, 5
81460, Herz, 7
81461, Pik, Dame
81462, Herz, 5
81463, Herz, König
81464, Kreuz, König
81465, Herz, 3
81466, Kreuz, 9
81467, Kreuz, 8
81468, Karo, 3
81469, Kreuz, 8
81470, Kreuz, 7
81471, Karo, Dame
81472, Kreuz, 6
81473, Pik, 5
81474, Pik, 2
81475, Herz, As
81476, Karo, 9
81477, Karo, 7
81478, Pik, 9
81479, Herz, Dame
81480, Kreuz, 10
81481, Kreuz, König
81482, Karo, 7
81483, Pik, 4
81484, Kreuz, 10
81485, Herz, 3
81486, Pik, Dame
81487, Kreuz, 4
81488, Kreuz, 4
81489, Kreuz, König
81490, Pik, 9
81491, Kreuz, 10
81492, Pik, 9
81493, Kreuz, 2
81494, Kreuz, 5
81495, Herz, 6
81496, Pik, 9
81497, Kreuz, 5
81498, Pik, 4
81499, Herz, 8
81500, Karo, 4
81501, Herz, 9
81502, Herz, 7
81503, Karo, 3
81504, Pik, 8
81505, Pik, As
81506, Herz, Dame
81507, Kreuz, 9
81508, Kreuz, 8
81509, Pik, 4
81510, Kreuz, 2
81511, Karo, 8
81512, Karo, 6
81513, Pik, 3
81514, Herz, 10
81515, Pik, Bube
81516, Karo, 6
81517, Pik, König
81518, Herz, 7
81519, Pik, Bube
81520, Pik, 8
81521, Karo, 6
81522, Karo, 3
81523, Herz, 4
81524, Karo, 3
